CIK,average_gross_margin_pre,average_net_margin_pre,average_operating_margin_pre,average_revenue_growth_pre,baseline_assets,baseline_market_cap_if_available,baseline_revenue,bnpl_control_status,bnpl_verification_summary,broad_bnpl_category,candidate_id,candidate_screening_status,candidate_source,candidate_source_url,cash_to_assets_pre,category_confidence,company_name,companyfacts_status,detailed_bnpl_category,equity_to_assets_pre,exchange,expanded_control_sample,gross_margin_pretrend,inventory_to_assets_pre,leverage_pre,limited_history_pre,log_assets_2019,log_revenue_2019,manual_review_required,match_distance,match_quality,match_rank,matched_treated_CIK,matched_treated_company,operating_margin_pretrend,pre_observation_count,preferred_control_sample,revenue_cagr_pre,revenue_pretrend,sec_universe_rank,sga_to_revenue_pre,sic_code,sic_description,size_bucket,size_bucket_basis,strict_control_sample,ticker
0000028823,0.2247641839833092,-0.081156917447499,-0.0325313280544994,0.21732827641770572,3790600000.0,,4408700000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Electronics & Technology,CTRL_CAND_0176,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,MEDIUM,"DIEBOLD NIXDORF, Inc",cache,Computers & Tablets,-0.13989869677623595,NYSE,True,-0.0025446685831812888,0.12306758824460508,,False,22.055790154856474,22.20684569836715,False,0.6604698224701714,HIGH,1,0000764478,BEST BUY CO INC,-0.0027456683103553622,19,True,0.16186375929683505,0.04400244588727392,1366,0.2216741963792375,3578,Calculating & Accounting Machines (No Electronic Computers),Mid-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,DBD
0000763744,0.2248401930966402,0.06301825216396864,0.09065433721368721,0.1568226280784351,1862595000.0,,2371482000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gS/cc,nc/_huiPba-9XiYDf9Vd8j9EoLtXL4.css?or=w; https://r.bing.com/rs/4f/ez/cir3,cc,nc/ITQ79_h8jq-eoIeRkdWbxDW7IbQ.css?or=w",Automotive,CTRL_CAND_0177,eligible_not_selected,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.018983729688955463,MEDIUM,LCI INDUSTRIES,cache,Automotive,0.4298690805032763,NYSE,False,-0.0006423289725033934,0.21132183861762754,0.5701309194967237,False,21.3452365136286,21.58678091312028,False,,,,,,-0.0010481843203448797,19,False,0.14021154220207377,0.03705588488157357,1372,0.14545007209942087,3714,Motor Vehicle Parts & Accessories,Mid-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,LCII
0001024305,0.6119415882622331,-0.1662677115564625,-0.14164575569859414,0.34209315761144055,17665400000.0,,8648500000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Apparel & Personal Care,CTRL_CAND_0178,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.019269306101192162,HIGH,COTY INC.,cache,Health & Beauty,0.25965446579188695,NYSE,True,0.001201618007044994,0.06528581294507908,0.7144021646835056,False,23.594873761146783,22.880651732448253,False,0.7953627440800766,HIGH,1,0000794367,"Macy's, Inc.",-0.030863154846081403,18,True,0.25751680843735425,0.05957981110950268,1388,0.5305524423274494,2844,"Perfumes, Cosmetics & Other Toilet Preparations",Mid-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,True,COTY
0001589526,0.12529180729144834,0.016872846201383736,0.0345830203166381,0.036225302370580366,365413000.0,,1018874000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Automotive,CTRL_CAND_0179,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.19418849356755233,MEDIUM,Blue Bird Corp,cache,Automotive,-0.18557358386264308,Nasdaq,True,-0.0006816770843713892,0.21572850445933778,,False,19.71653877872469,20.741963932903747,True,1.1251290406107348,LOW,1,0001762301,Fiverr International Ltd.,0.0019696988545972807,18,True,0.03014881964749838,0.020016263473630145,1391,0.08279188466319454,3713,Truck & Bus Bodies,Small-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,BLBD
0001964954,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0180,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,LOW,Okeanis Eco Tankers Corp.,cache,Gaming & Entertainment,,NYSE,False,,,,,,,True,,,,,,,,False,,,1394,,4412,Deep Sea Foreign Transportation of Freight,,,False,ECO
0000078814,,0.07778175556187239,,0.030148410151336697,5466900000.0,,3205125000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",Electronics & Technology,CTRL_CAND_0181,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.16909802630375534,MEDIUM,PITNEY BOWES INC /DE/,cache,Computers & Tablets,0.05233240044632241,NYSE,True,,0.012484406153395891,0.9476675995536776,False,22.421977565124394,21.888016928118567,False,0.16979760477904568,HIGH,1,0000769397,"Autodesk, Inc.",,20,True,-0.0271422606214482,-0.014134563722360096,1395,0.3585490037203448,3579,"Office Machines, NEC",Mid-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,PBI
0001415921,0.9668606788326888,-0.18744193790263664,,0.0328253062865097,1253517000.0,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/f3/cir3,cc,nc/XKkf7PevzOVtzidRm3f9xWob0cM.css?or=w",Entertainment,CTRL_CAND_0182,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.018630780436164805,LOW,Navios Maritime Partners L.P.,cache,Gaming & Entertainment,,NYSE,False,,0.005010701889164647,0.4192188857430733,True,20.949219037496984,,True,,,,,,,5,False,,,1403,0.0,4412,Deep Sea Foreign Transportation of Freight,Unclassified,FY2019 revenue proxy; historical market cap not constructed,False,NMM
0001158463,,0.039836798388082566,0.05935862253598232,0.06532480038352806,11918000000.0,,8094000000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0183,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.08046652122839403,LOW,JETBLUE AIRWAYS CORP,cache,Gaming & Entertainment,0.40266823292498743,Nasdaq,True,,0.006796442356100016,,True,23.2013156992712,22.814388883400085,True,1.059870323136872,LOW,1,0001001250,ESTEE LAUDER COMPANIES INC,0.035467804553172874,6,True,,0.014138758620833062,1409,0.0,4512,"Air Transportation, Scheduled",Mid-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,JBLU
0001561861,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gS/cc,nc/_huiPba-9XiYDf9Vd8j9EoLtXL4.css?or=w; https://r.bing.com/rs/4f/ez/cir3,cc,nc/ITQ79_h8jq-eoIeRkdWbxDW7IbQ.css?or=w",Entertainment,CTRL_CAND_0184,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,LOW,"Grupo Aeromexico, S.A.B. de C.V.",cache,Gaming & Entertainment,,NYSE,False,,,,,,,True,,,,,,,,False,,,1412,,4512,"Air Transportation, Scheduled",,,False,AERO
0001381640,,,,,9488422000.0,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0185,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.14701938847154986,LOW,Melco Resorts & Entertainment LTD,cache,Gaming & Entertainment,0.2570467460237329,Nasdaq,False,,0.00463290945533409,0.66873016398301,True,22.9733381554471,,True,,,,,,,0,False,,,1415,,7011,Hotels & Motels,Unclassified,FY2019 revenue proxy; historical market cap not constructed,False,MLCO
0000907242,0.1677422096555074,0.13418124396814926,,0.037269829035931956,610878000.0,,249166000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0186,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,LOW,MONARCH CASINO & RESORT INC,cache,Gaming & Entertainment,0.558541967463225,Nasdaq,True,-0.004262308378067052,0.011025114671014507,0.44145803253677496,False,20.23040782453087,19.33362989897214,True,0.9643607520575815,LOW,1,0001690511,Canada Goose Holdings Inc.,,8,True,0.03683082620726963,0.01247290791835067,1426,0.4041689054324887,7011,Hotels & Motels,Micro-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,MCRI
0001295810,,,0.1805343712921505,-0.0361728271194639,3918974000.0,,1115167000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",Entertainment,CTRL_CAND_0187,eligible_not_selected,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.20843644280365217,LOW,"Sunstone Hotel Investors, Inc.",cache,Gaming & Entertainment,0.6570183930794131,NYSE,True,,,0.33118438652565696,True,22.0890957217964,20.832270006427972,True,,,,,,,6,False,,-0.01925716737014252,1427,0.0,7011,Hotels & Motels,Small-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,SHO
0001978867,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",Entertainment,CTRL_CAND_0188,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,LOW,Cadeler A/S,cache,Gaming & Entertainment,,NYSE,False,,,,,,,True,,,,,,,,False,,,1429,,4412,Deep Sea Foreign Transportation of Freight,,,False,CDLR
0002013649,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gS/cc,nc/_huiPba-9XiYDf9Vd8j9EoLtXL4.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0189,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,LOW,Chagee Holdings Ltd.,cache,Gaming & Entertainment,,Nasdaq,False,,,,,,,True,,,,,,,,False,,,1436,,5810,Retail-Eating & Drinking Places,,,False,CHA
0001884082,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Automotive,CTRL_CAND_0190,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,MEDIUM,Polestar Automotive Holding UK PLC,cache,Automotive,,Nasdaq,False,,,,,,,True,,,,,,,,False,,,1442,,3711,Motor Vehicles & Passenger Car Bodies,,,False,PSNY
0001564902,,-0.06317556167770705,-0.022523681884151884,0.009700918679693128,2300518000.0,,1398244000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/ez/cir3,cc,nc/ITQ79_h8jq-eoIeRkdWbxDW7IbQ.css?or=w",Entertainment,CTRL_CAND_0191,eligible_not_selected,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.017363915431220272,MEDIUM,United Parks & Resorts Inc.,cache,Gaming & Entertainment,0.09167152789067505,NYSE,True,,0.014415449042346115,0.908328472109325,False,21.55640015191519,21.058483000578633,False,,,,,,0.0094860525576079,19,False,0.004930576855633362,0.007840499660738678,1448,0.19187363306276523,7990,Services-Miscellaneous Amusement & Recreation,Small-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,PRKS
0001616000,0.3349275507798146,,0.10652142211166238,0.10711150348557674,3263006000.0,,1149087000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0192,eligible_not_selected,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.03396898442724285,LOW,"Xenia Hotels & Resorts, Inc.",cache,Gaming & Entertainment,0.5329505983133344,NYSE,False,-0.010099258976183995,,0.45597464423908507,True,21.905914693354557,20.86223355096223,True,,,,,,-0.013840063148526049,6,False,,0.013035463987055199,1471,0.0,7011,Hotels & Motels,Small-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,XHR
0001596993,,,-0.011800983508308568,-0.027479604666320923,1625370017.0,,158032485.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0193,eligible_not_selected,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.0189733314122036,LOW,DORIAN LPG LTD.,cache,Gaming & Entertainment,0.5615229445936063,NYSE,False,,0.0012991730977648518,0.43847705540639365,False,21.209001329577003,18.87831117112402,True,,,,,,-0.04796674390521867,16,False,-0.18245416949022597,-0.025637472237611796,1478,0.0,4412,Deep Sea Foreign Transportation of Freight,Micro-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,LPG
0001512499,0.5013514970531096,0.0016356619856186766,0.06643384713396129,0.137906946521385,548658000.0,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Sports & Leisure,CTRL_CAND_0194,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.18514083454538163,MEDIUM,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",cache,Sports & Outdoor,0.22463902832000993,Nasdaq,False,-0.0034965674328640605,0.0036944690499363902,0.7459947726999333,False,20.12298585453965,,True,,,,,,0.0016425325643512482,12,False,-0.006667686341927603,0.03141754842551691,1491,0.0,4700,Transportation Services,Unclassified,FY2019 revenue proxy; historical market cap not constructed,False,LIND
0001834489,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0195,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,MEDIUM,Genius Sports Ltd,cache,Gaming & Entertainment,,NYSE,False,,,,,,,True,,,,,,,,False,,,1512,,7990,Services-Miscellaneous Amusement & Recreation,,,False,GENI
0001503584,,,,,3011958000.0,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/eJ/cir3,cc,nc/-ooVmxB9OlPzBcewmec-cfwYTQs.css?or=w",Entertainment,CTRL_CAND_0196,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.04944557659834566,LOW,Costamare Inc.,cache,Gaming & Entertainment,0.4683757210425909,NYSE,False,,0.0035013768452282533,,True,21.825856202563727,,True,,,,,,,0,False,,,1514,,4412,Deep Sea Foreign Transportation of Freight,Unclassified,FY2019 revenue proxy; historical market cap not constructed,False,CMRE
0001619762,,,,,13644590000.0,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0197,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.04858584977635825,MEDIUM,Brightstar Lottery PLC,cache,Gaming & Entertainment,0.12153256345555272,NYSE,False,,0.011857446797595237,0.8178781480425575,True,23.336608943018778,,True,,,,,,,0,False,,,1523,,7990,Services-Miscellaneous Amusement & Recreation,Unclassified,FY2019 revenue proxy; historical market cap not constructed,False,BRSL
0001530721,0.601699739686059,0.11571720977345407,0.1477426531005773,0.04209659179714855,6650000000.0,,5238000000.0,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Apparel & Personal Care,CTRL_CAND_0198,preferred_control,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.025864661654135337,MEDIUM,Capri Holdings Ltd,cache,Clothing & Accessories,0.36526315789473685,NYSE,True,0.0009128666921960149,0.14330827067669172,0.6336842105263157,False,22.617882691614174,22.379205583031933,False,0.4199624537149167,HIGH,1,0000103379,V F CORP,-0.009307186961166133,16,True,0.035898009452661084,0.012715300517963251,1528,0.3733002083001737,3100,Leather & Leather Products,Mid-scale revenue proxy,FY2019 revenue proxy; historical market cap not constructed,False,CPRI
0001999001,,,,,,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0199,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,,MEDIUM,Six Flags Entertainment Corporation/NEW,cache,Gaming & Entertainment,,NYSE,False,,,,,,,True,,,,,,,,False,,,1542,,7900,Services-Amusement & Recreation Services,,,False,FUN
0001508478,,,,,2557685000.0,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/h6/cc,nc/U6HOq0RcF4_oC2_ItiNCBhNzO24.css?or=w; https://r.bing.com/rs/4f/f3/cir3,cc,nc/XKkf7PevzOVtzidRm3f9xWob0cM.css?or=w",Entertainment,CTRL_CAND_0200,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.04765246697697332,LOW,Arcos Dorados Holdings Inc.,cache,Gaming & Entertainment,0.16465592909212823,NYSE,False,,0.014784854272515966,0.8351767320838962,True,21.6623683894398,,True,,,,,,,0,False,,,1550,,5812,Retail-Eating Places,Unclassified,FY2019 revenue proxy; historical market cap not constructed,False,ARCO
0001772253,,,,,1641282000.0,,,NO_BNPL_EVIDENCE,"Search completed; no clear BNPL exposure signal detected in result text. Top links: https://r.bing.com/rs/4f/gg/cc,nc/-G_YKFrphkyl83D0HTgpMefXo7c.css?or=w; https://r.bing.com/rs/4f/gM/cc,nc/rWljTRKHPYQiu_szhv9ApXQ-KpI.css?or=w; https://r.bing.com/rs/4f/fG/cir3,cc,nc/5gFAL7Id0yWkqqPO1crOKHL1NzM.css?or=w",Entertainment,CTRL_CAND_0201,excluded_insufficient_pre_financials,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,0.07860014305890152,LOW,Flex LNG Ltd.,cache,Gaming & Entertainment,0.5113472273503273,NYSE,False,,0.0016365255940173596,0.4886527726496726,True,21.218743480725557,,True,,,,,,,0,False,,,1566,,4400,Water Transportation,Unclassified,FY2019 revenue proxy; historical market cap not constructed,False,FLNG
