merchant_id,merchant_name,provider,source_type,source_name,source_url,source_date,archived_url_if_applicable,wayback_snapshot_date,evidence_direction,evidence_text,interpretation,reliability_tier,retrieved_at
M0085,Converse,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/shoes,,,,supports_bnpl_present,"Buy Now, Pay Later Shoes | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0085,Converse,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/shoes,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0085,Converse,Zip,current_webpage_error,www.converse.com,https://www.converse.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0086,Nike,Affirm,current_provider_or_merchant_page,www.affirm.com,https://www.affirm.com/shopping/fitness-and-gear,2026-08-07,,,supports_bnpl_present,"Finance Peloton, treadmills, bikes - Buy Now Pay Later | Affirm We're glad you're here! Would you like to see what Affirm offers in your region? Go to the page Stay he","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0086,Nike,Affirm,current_provider_or_merchant_page,www.affirm.com,https://www.affirm.com/shopping/shoes,2026-08-07,,,supports_bnpl_present,"Buy now pay later shoes, sneakers, boots financing | Affirm We're glad you're here! Would you like to see what Affirm offers in yo","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0086,Nike,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/a873ff40-0eb1-4cd1-aea1-7e9cc0ce883d/nike/pay-with-klarna/,,,,supports_bnpl_present,https://www.klarna.com/us/store/a873ff40-0eb1-4cd1-aea1-7e9cc0ce883d/nike/pay-with-klarna/,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0086,Nike,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/store/a873ff40-0eb1-4cd1-aea1-7e9cc0ce883d/nike/pay-with-klarna/,,https://web.archive.org/web/20241218173912/https://www.klarna.com/us/store/a873ff40-0eb1-4cd1-aea1-7e9cc0ce883d/nike/pay-with-klarna/,2024-12-18,supports_bnpl_present,Provider-specific URL first archived on 2024-12-18: https://www.klarna.com/us/store/a873ff40-0eb1-4cd1-aea1-7e9cc0ce883d/nike/pay-with-klarna/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0086,Nike,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/27/Sports-Outdoor/,,,,supports_bnpl_present,Compare Sports & Outdoor Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Sports & Out,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0086,Nike,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/kids-babies,,,,supports_bnpl_present,"Buy Now, Pay Later Kids' Clothing | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0086,Nike,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/kids-babies,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0086,Nike,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/shoes,,,,supports_bnpl_present,"Buy Now, Pay Later Shoes | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0086,Nike,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/shoes,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0086,Nike,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/shop-all,,,,supports_bnpl_present,"Buy Now, Pay Later Clothing, Shoes, Electronics | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0086,Nike,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/shop-all,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0086,Nike,Zip,wayback_cdx_provider_directory,Internet Archive CDX,https://zip.co/us/shop/shop-all,,https://web.archive.org/web/20210921002020/https://zip.co/us/shop/shop-all,2021-09-21,supports_bnpl_present,Provider-specific URL first archived on 2021-09-21: https://zip.co/us/shop/shop-all,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0086,Nike,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/mens-clothing/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Men's Clothing with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0086,Nike,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/mens-shoes/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Men's Shoes with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Jew,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0086,Nike,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/womens-activewear/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Women's Activewear with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Cloth,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0087,Nelnet,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/bills,,,,supports_bnpl_present,Pay your Bills with Zip in easy installments | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insig,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0087,Nelnet,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/bills,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0087,Nelnet,Zip,wayback_cdx_provider_directory,Internet Archive CDX,https://zip.co/us/shop/bills,,https://web.archive.org/web/20211109131115/https://zip.co/us/shop/bills,2021-11-09,supports_bnpl_present,Provider-specific URL first archived on 2021-11-09: https://zip.co/us/shop/bills,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0088,NVIDIA,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/72bdfe34-20bf-400d-b817-8a16886a9124/nvidia/pay-with-klarna/,,,,supports_bnpl_present,https://www.klarna.com/us/store/72bdfe34-20bf-400d-b817-8a16886a9124/nvidia/pay-with-klarna/,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0088,NVIDIA,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/1/TV-Audio/,,,,supports_bnpl_present,Compare TV & Audio Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / TV & Audio T,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0088,NVIDIA,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/shopping/t/1/TV-Audio/,,https://web.archive.org/web/20221002221314/https://www.klarna.com/us/shopping/t/1/TV-Audio/,2022-10-02,supports_bnpl_present,Provider-specific URL first archived on 2022-10-02: https://www.klarna.com/us/shopping/t/1/TV-Audio/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0088,NVIDIA,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/17/Photography/,,,,supports_bnpl_present,Compare Photography Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Photography,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0088,NVIDIA,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/shopping/t/17/Photography/,,https://web.archive.org/web/20220924102034/https://www.klarna.com/us/shopping/t/17/Photography/,2022-09-24,supports_bnpl_present,Provider-specific URL first archived on 2022-09-24: https://www.klarna.com/us/shopping/t/17/Photography/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0089,Graco,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/kids,,,,supports_bnpl_present,Kids & Baby on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0089,Graco,Afterpay,current_webpage_error,www.gracobaby.com,https://www.gracobaby.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0089,Graco,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/kids-babies,,,,supports_bnpl_present,"Buy Now, Pay Later Kids' Clothing | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0089,Graco,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/kids-babies,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0089,Graco,Zip,current_webpage_error,www.gracobaby.com,https://www.gracobaby.com,,,,inconclusive,<HTTPError 403: 'Forbidden'>,Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0090,On,Affirm,current_provider_or_merchant_page,www.affirm.com,https://www.affirm.com/shopping/shoes,2026-08-07,,,supports_bnpl_present,"Buy now pay later shoes, sneakers, boots financing | Affirm We're glad you're here! Would you like to see what Affirm offers in yo","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0090,On,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/e828d457-8e13-4138-a6e0-e6639fa431a7/on/pay-with-klarna/,,,,supports_bnpl_present,https://www.klarna.com/us/store/e828d457-8e13-4138-a6e0-e6639fa431a7/on/pay-with-klarna/,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0090,On,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/27/Sports-Outdoor/,,,,supports_bnpl_present,Compare Sports & Outdoor Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Sports & Out,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0091,The Children's Place,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/ef88db8a-5932-4841-8dd9-b7f1abb86c81/the-children-s-place/pay-with-klarna/,,,,supports_bnpl_present,https://www.klarna.com/us/store/ef88db8a-5932-4841-8dd9-b7f1abb86c81/the-children-s-place/pay-with-klarna/,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0091,The Children's Place,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,,,,supports_bnpl_present,Compare Clothing & Accessories Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Clothing & A,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0091,The Children's Place,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,,https://web.archive.org/web/20220924101952/https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,2022-09-24,supports_bnpl_present,Provider-specific URL first archived on 2022-09-24: https://www.klarna.com/us/shopping/t/141/Clothing-Accessories/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0091,The Children's Place,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/kids,,,,supports_bnpl_present,Kids & Baby on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0091,The Children's Place,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/womens-clothing,,,,supports_bnpl_present,Fashion on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0091,The Children's Place,Afterpay,wayback_cdx_provider_directory,Internet Archive CDX,https://www.afterpay.com/en-US/categories/womens-clothing,,https://web.archive.org/web/20251127160840/https://www.afterpay.com/en-US/categories/womens-clothing,2025-11-27,supports_bnpl_present,Provider-specific URL first archived on 2025-11-27: https://www.afterpay.com/en-US/categories/womens-clothing,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0091,The Children's Place,Afterpay,current_provider_or_merchant_page,www.childrensplace.com,https://www.childrensplace.com,,,,supports_bnpl_present,"_KEY"":""caNlwTIEq1lCh8evkOdmRt91XkHX65qfVPNbGjvWArNJk"",""APPLE_PAY_MERCHANT_IDENTIFIER"":""merchant.com.childrensplace.tcp-ios.prod"",""AFTERPAY_API_URL"":""https:\/\/api.us-sandbox.afterpay.com"",""BV_SHARED_SECRET_KEY"":""Fca3yih00AVeVDFvmaDwnwlWM"",""BV_SHARED_KEY"":""Fca3","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 1,2026-08-09T21:28:28+00:00
M0091,The Children's Place,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/kids-babies,,,,supports_bnpl_present,"Buy Now, Pay Later Kids' Clothing | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0091,The Children's Place,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/kids-babies,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0091,The Children's Place,Zip,current_provider_or_merchant_page,www.childrensplace.com,https://www.childrensplace.com,,,,supports_bnpl_present,"tings"":false,""maxItemErrorDisplayed"":false,""largeProductImagesLoading"":false,""shouldRedirectBackTo"":false,""maxItemError"":false,""isZipError"":null,""cartItemLargeImagesViewer"":{""opened"":false,""currentIndex"":0,""itemId"":"""",""productId"":""""},""isNonCachedDataLoaded"":fa","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 1,2026-08-09T21:28:28+00:00
M0092,CarParts.com,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/sports-outdoors,,,,supports_bnpl_present,"Buy Now, Pay Later Sports Gear & Outdoors Equipment | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0092,CarParts.com,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/sports-outdoors,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0093,QVC,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/store/714c1ed5-9e46-4d01-8c59-f580d9c8c650/qvc/pay-with-klarna/,,,,supports_bnpl_present,https://www.klarna.com/us/store/714c1ed5-9e46-4d01-8c59-f580d9c8c650/qvc/pay-with-klarna/,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0093,QVC,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/1493/Toys-Hobbies/,,,,supports_bnpl_present,Compare Toys & Hobbies Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Toys & Hobbi,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0093,QVC,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/shopping/t/1493/Toys-Hobbies/,,https://web.archive.org/web/20220924101958/https://www.klarna.com/us/shopping/t/1493/Toys-Hobbies/,2022-09-24,supports_bnpl_present,Provider-specific URL first archived on 2022-09-24: https://www.klarna.com/us/shopping/t/1493/Toys-Hobbies/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0093,QVC,Klarna,current_provider_or_merchant_page,www.klarna.com,https://www.klarna.com/us/shopping/t/35/Kids-Family/,,,,supports_bnpl_present,Compare Kids & Family Prices on Klarna For shoppers For business Discover Klarna Shop App Help Show more Sign in Klarna / Shopping / All categories / Kids & Famil,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0093,QVC,Klarna,wayback_cdx_provider_directory,Internet Archive CDX,https://www.klarna.com/us/shopping/t/35/Kids-Family/,,https://web.archive.org/web/20220924102041/https://www.klarna.com/us/shopping/t/35/Kids-Family/,2022-09-24,supports_bnpl_present,Provider-specific URL first archived on 2022-09-24: https://www.klarna.com/us/shopping/t/35/Kids-Family/,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0093,QVC,Klarna,current_webpage_error,www.qvc.com,https://www.qvc.com,,,,inconclusive,"<HTTPError 418: ""I'm a teapot"">",Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0093,QVC,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/home-furniture,,,,supports_bnpl_present,"Buy Now, Pay Later Furniture | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories Insights Help Products Solutions","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0093,QVC,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/home-furniture,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0093,QVC,Zip,current_webpage_error,www.qvc.com,https://www.qvc.com,,,,inconclusive,"<HTTPError 418: ""I'm a teapot"">",Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
M0094,ROBLOX,Sezzle,current_provider_or_merchant_page,sezzle.com,https://sezzle.com/shop/toys-and-games/,2026-08-06,,,supports_bnpl_present,Buy Now Pay Later for Toys & Games with Sezzle Shop Women Activewear Clothing Jewelry & Accessories Shoes Swimwear Men Clothing Je,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0095,Royal Caribbean,Affirm,current_provider_or_merchant_page,www.affirm.com,https://www.affirm.com/shopping/travel,2026-08-07,,,supports_bnpl_present,"Flights, travel, and vacation payment plans - travel financing | Affirm We're glad you're here! Would you like to see what Affirm offers in your region? Go to the page Stay here Skip to main cont","Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0095,Royal Caribbean,Affirm,wayback_cdx_provider_directory,Internet Archive CDX,https://www.affirm.com/shopping/travel,,https://web.archive.org/web/20201129065824/https://www.affirm.com/shopping/travel,2020-11-29,supports_bnpl_present,Provider-specific URL first archived on 2020-11-29: https://www.affirm.com/shopping/travel,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0095,Royal Caribbean,Zip,current_provider_or_merchant_page,zip.co,https://zip.co/us/shop/travel-entertainment,,,,supports_bnpl_present,Buy Now Pay Later for Travel | Zip Skip to main content Customers Business For Business How it works Shop stores Shop categories I,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0095,Royal Caribbean,Zip,current_external_bnpl_page,zip.co,https://zip.co/us/shop/travel-entertainment,,,,supports_bnpl_present,".S. purchases, and certain merchant, product, goods and service restrictions apply. All loans subject to credit approval. © 2026 'Quadpay', 'Zip', the 'Q Logo' and 'Zip' Logos, and all tag lines used in conjunction therewith including 'Any Store Split in 4' an",Current page mentions a BNPL-like provider outside the five-platform sample; timing still requires review.,Tier 2,2026-08-09T21:28:28+00:00
M0095,Royal Caribbean,Zip,wayback_cdx_provider_directory,Internet Archive CDX,https://zip.co/us/shop/travel-entertainment,,https://web.archive.org/web/20210921222020/https://zip.co/us/shop/travel-entertainment,2021-09-21,supports_bnpl_present,Provider-specific URL first archived on 2021-09-21: https://zip.co/us/shop/travel-entertainment,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0096,Reformation,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/womens-clothing,,,,supports_bnpl_present,Fashion on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0096,Reformation,Afterpay,wayback_cdx_provider_directory,Internet Archive CDX,https://www.afterpay.com/en-US/categories/womens-clothing,,https://web.archive.org/web/20251127160840/https://www.afterpay.com/en-US/categories/womens-clothing,2025-11-27,supports_bnpl_present,Provider-specific URL first archived on 2025-11-27: https://www.afterpay.com/en-US/categories/womens-clothing,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0097,Ralph Lauren,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/mens-clothing,,,,supports_bnpl_present,Men's clothing on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0097,Ralph Lauren,Afterpay,wayback_cdx_provider_directory,Internet Archive CDX,https://www.afterpay.com/en-US/categories/mens-clothing,,https://web.archive.org/web/20260226210648/https://www.afterpay.com/en-US/categories/mens-clothing,2026-02-26,supports_bnpl_present,Provider-specific URL first archived on 2026-02-26: https://www.afterpay.com/en-US/categories/mens-clothing,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0097,Ralph Lauren,Afterpay,current_provider_or_merchant_page,www.afterpay.com,https://www.afterpay.com/en-US/categories/womens-clothing,,,,supports_bnpl_present,Fashion on Afterpay - Buy now pay later with Afterpay How Afterpay works All Categories For retailers Get the app Get $15 off No suggestions,"Current page supports that this provider is presently associated with the merchant, but current listing is not treated as adoption date.",Tier 4,2026-08-09T21:28:28+00:00
M0097,Ralph Lauren,Afterpay,wayback_cdx_provider_directory,Internet Archive CDX,https://www.afterpay.com/en-US/categories/womens-clothing,,https://web.archive.org/web/20251127160840/https://www.afterpay.com/en-US/categories/womens-clothing,2025-11-27,supports_bnpl_present,Provider-specific URL first archived on 2025-11-27: https://www.afterpay.com/en-US/categories/womens-clothing,Provider-directory/listing URL observed in Wayback. Not used as exact adoption date without operational launch evidence.,Tier 4,2026-08-09T21:28:28+00:00
M0097,Ralph Lauren,Afterpay,current_webpage_error,www.ralphlauren.com,https://www.ralphlauren.com,,,,inconclusive,"URLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)'))",Technical error; not interpreted as evidence of BNPL absence.,technical_log,2026-08-09T21:28:28+00:00
